"IdTipoBeneficio_T";"IdAreaDeServicio_T";"IdCondicionDePagoCopago_T";"IdCondicionDePagoCoseguro_T";"IdNivelServicio_T";"IdPlan_T";"Fecha";"IdProveedor_T";"valorCopago";"valorCoseguro";"cantidadLimite"
135;40362018;238;45;2;"36096IL0810111-00";"2018-12-31";36096;0;0;25
215;47712017;34;45;3;"38166WI0140012-00";"2017-12-31";38166;0;100;0
820;75132018;238;45;2;"60536SD0020029-02";"2018-12-31";60536;0;0;0
480;13842018;34;27;3;"20129IL0310123-01";"2018-12-31";20129;0;50;0
1000;95182017;238;45;2;"87571OK0350033-06";"2017-12-31";87571;0;0;0
735;4992017;238;45;2;"14002TN0190070-00";"2017-12-31";14002;0;0;0
225;14952018;34;45;3;"20129IL0330060-05";"2018-12-31";20129;0;100;0
835;37932018;238;45;1;"33602TX0460570-01";"2018-12-31";33602;0;0;0
590;50152017;238;45;3;"38345WI0080018-03";"2017-12-31";38345;0;0;0
845;104372017;238;36;1;"91762NJ0070093-00";"2017-12-31";91762;35;0;0
1030;52132017;34;45;3;"40047MI0070001-00";"2017-12-31";40047;0;100;0
5;95092017;238;45;2;"87571OK0350033-06";"2017-12-31";87571;0;0;0
895;95342017;102;27;1;"87571OK0350033-06";"2017-12-31";87571;400;30;0
455;8852017;34;27;1;"14609WY0020001-00";"2017-12-31";14609;0;50;0
85;76422017;34;45;1;"62201KY0290001-01";"2017-12-31";62201;0;20;0
350;27992018;238;45;2;"28162OH0060068-01";"2018-12-31";28162;0;0;100
335;52242017;238;45;1;"40047MI0070001-00";"2017-12-31";40047;0;0;0
275;82402018;238;45;2;"67243LA0090002-01";"2018-12-31";67243;0;0;1
1035;36642017;51;36;1;"32753MO0770034-04";"2017-12-31";32753;0;0;0
595;27932018;238;45;2;"28162OH0060061-04";"2018-12-31";28162;0;0;0
250;111122017;153;36;3;"96751NH0150022-01";"2017-12-31";96751;500;0;0
360;44122018;34;45;3;"36194FL0140005-04";"2018-12-31";36194;0;100;0
80;52042017;238;45;3;"40047MI0070001-00";"2017-12-31";40047;0;0;0
640;592017;34;27;1;"11269WY0080014-00";"2017-12-31";11269;0;25;20
565;111662018;34;36;2;"96751NH0150027-06";"2018-12-31";96751;0;0;0
1030;38532017;238;45;1;"33602TX0770081-01";"2017-12-31";33602;0;0;0
990;38532017;34;27;3;"33602TX0770081-01";"2017-12-31";33602;0;50;0
75;19732017;238;45;2;"21663FL0130009-01";"2017-12-31";21663;0;0;0
735;3002018;34;45;3;"11512NC0100028-03";"2018-12-31";11512;0;100;0
400;48072017;207;18;1;"38166WI0150005-00";"2017-12-31";38166;0;0;0
210;59082018;238;45;2;"41921VA0020003-03";"2018-12-31";41921;0;0;0
620;61762018;238;45;2;"41921VA0020029-03";"2018-12-31";41921;0;0;0
540;65762017;153;36;1;"49046GA0420043-01";"2017-12-31";49046;80;0;0
80;99472017;238;45;3;"91450AZ0080035-02";"2017-12-31";91450;0;0;0
190;38422017;238;45;1;"33602TX0770014-01";"2017-12-31";33602;0;0;0
5;96292017;238;45;1;"87571OK0460011-04";"2017-12-31";87571;0;0;0
5;45802017;238;45;2;"37651MI0150012-00";"2017-12-31";37651;0;0;0
895;45802017;34;27;1;"37651MI0150012-00";"2017-12-31";37651;0;20;0
770;75282018;238;45;1;"60536SD0020029-02";"2018-12-31";60536;0;0;0
895;13872018;34;27;3;"20129IL0310123-01";"2018-12-31";20129;0;50;0
990;65432017;34;27;3;"49046GA0420043-01";"2017-12-31";49046;0;50;0
790;36492017;34;36;2;"32753MO0770034-04";"2017-12-31";32753;0;0;40
900;82462018;34;27;3;"67243LA0090004-00";"2018-12-31";67243;0;50;0
15;9762018;238;36;1;"16322PA0050102-00";"2018-12-31";16322;100;0;0
640;38982017;238;45;3;"33602TX0780065-02";"2017-12-31";33602;0;0;35
865;45172018;34;36;2;"36239KY1140035-06";"2018-12-31";36239;0;0;90
85;15152018;34;45;3;"20129IL0330060-05";"2018-12-31";20129;0;100;0
825;88562017;51;45;3;"76168DE0410013-05";"2017-12-31";76168;0;100;1
1015;112922017;238;36;1;"98185MI0550001-00";"2017-12-31";98185;75;0;0
490;46922017;34;27;1;"37833WI0540010-01";"2017-12-31";37833;0;0;0
400;82522018;153;36;1;"67243LA0090007-06";"2018-12-31";67243;100;0;0
395;72032017;238;45;1;"56503FL2570001-04";"2017-12-31";56503;0;0;0
235;112712017;34;45;3;"98185MI0550001-00";"2017-12-31";98185;0;100;0
795;16752018;238;45;3;"20129IL0340021-02";"2018-12-31";20129;0;0;60
490;13952018;238;36;1;"20129IL0310123-01";"2018-12-31";20129;35;0;0
1035;82832018;34;9;1;"70194PA0540001-00";"2018-12-31";70194;0;0;0
175;80202017;238;45;3;"66252TX0030004-02";"2017-12-31";66252;0;100;0
130;112662018;238;45;2;"98185MI0440011-03";"2018-12-31";98185;0;0;0
375;67552018;34;45;3;"53901AZ1420020-00";"2018-12-31";53901;0;100;0
700;67552018;34;45;3;"53901AZ1420020-00";"2018-12-31";53901;0;100;0
1000;67552018;34;45;3;"53901AZ1420020-00";"2018-12-31";53901;0;100;0
220;95582017;238;45;2;"87571OK0350035-02";"2017-12-31";87571;0;0;0
1055;38522017;238;45;2;"33602TX0770078-02";"2017-12-31";33602;0;0;0
455;38672017;238;45;2;"33602TX0770102-02";"2017-12-31";33602;0;0;0
765;10442017;238;45;1;"16842FL0070128-03";"2017-12-31";16842;0;0;0
645;107352017;34;45;3;"93332GA0710044-00";"2017-12-31";93332;0;100;0
790;112132017;34;27;1;"96751NH0150027-06";"2017-12-31";96751;0;25;20
480;51182017;204;27;1;"39520KS0010003-01";"2017-12-31";39520;0;40;0
165;70522018;238;45;3;"54192IN0010012-02";"2018-12-31";54192;0;0;0
190;111842018;238;45;1;"96751NH0150027-06";"2018-12-31";96751;0;0;0
480;111842018;34;36;2;"96751NH0150027-06";"2018-12-31";96751;0;0;0
590;52772017;238;45;3;"40047MI0070001-00";"2017-12-31";40047;0;0;0
645;51972017;34;45;3;"40047MI0070001-00";"2017-12-31";40047;0;100;0
420;64232017;34;18;1;"46275MI0010016-01";"2017-12-31";46275;0;0;0
1055;64232017;238;45;2;"46275MI0010016-01";"2017-12-31";46275;0;0;0
435;64232017;34;45;3;"46275MI0010016-01";"2017-12-31";46275;0;100;0
30;97392017;238;36;1;"89942GA0060004-01";"2017-12-31";89942;60;0;0
165;25762018;238;45;1;"27248TX0010008-02";"2018-12-31";27248;0;0;0
1035;22032018;238;36;2;"22444PA0010047-00";"2018-12-31";22444;0;0;0
900;41162017;34;27;3;"36096IL0990040-05";"2017-12-31";36096;0;50;0
540;46532018;238;36;1;"37833WI0510083-06";"2018-12-31";37833;10;0;0
395;88602018;34;27;1;"76168DE0410013-05";"2018-12-31";76168;0;10;0
415;28132018;238;45;2;"28162OH0090052-00";"2018-12-31";28162;0;0;0
795;59512018;238;45;2;"41921VA0020009-01";"2018-12-31";41921;0;0;30
15;28092018;238;45;3;"28162OH0060072-00";"2018-12-31";28162;0;0;0
595;19382017;238;45;2;"21663FL0130009-01";"2017-12-31";21663;0;0;0
15;19622017;238;45;3;"21663FL0130009-01";"2017-12-31";21663;0;0;0
1035;40412018;34;45;3;"36096IL0810111-00";"2018-12-31";36096;0;100;0
330;46882018;34;27;1;"37833WI0540009-06";"2018-12-31";37833;0;20;60
590;50152017;238;45;1;"38345WI0080018-03";"2017-12-31";38345;0;0;0
75;69682018;238;45;1;"54192IN0010012-02";"2018-12-31";54192;0;0;0
395;105702017;238;36;1;"91762NJ0070093-00";"2017-12-31";91762;35;0;0
190;82402018;238;45;2;"67243LA0090002-01";"2018-12-31";67243;0;0;2
900;27932018;238;45;2;"28162OH0060061-04";"2018-12-31";28162;0;0;0
335;27932018;238;45;1;"28162OH0060061-04";"2018-12-31";28162;0;0;0
595;27932018;238;45;1;"28162OH0060061-04";"2018-12-31";28162;0;0;0
220;31762017;34;45;3;"29698MI0540001-00";"2017-12-31";29698;0;100;0
740;51722017;51;36;1;"40047MI0070001-00";"2017-12-31";40047;0;0;0
130;28002018;34;27;1;"28162OH0060068-01";"2018-12-31";28162;0;0;0
455;93432017;238;45;2;"83761GA0040022-02";"2017-12-31";83761;0;0;0
700;44112018;153;36;1;"36194FL0130003-01";"2018-12-31";36194;30;0;0
540;38532017;34;27;3;"33602TX0770081-01";"2017-12-31";33602;0;50;0
895;38532017;34;36;2;"33602TX0770081-01";"2017-12-31";33602;0;0;0
330;99412018;238;45;2;"90714MS0010008-02";"2018-12-31";90714;0;0;20
350;98322018;238;45;2;"89942GA0060004-01";"2018-12-31";89942;0;0;120
400;49482018;238;45;2;"38166WI0180012-06";"2018-12-31";38166;0;0;0
375;75952018;34;27;3;"60536SD0020029-06";"2018-12-31";60536;0;40;0
415;88552018;34;45;3;"76168DE0410013-05";"2018-12-31";76168;0;100;0
1015;88552018;238;45;2;"76168DE0410013-05";"2018-12-31";76168;0;0;0
455;52692017;238;45;3;"40047MI0070001-00";"2017-12-31";40047;0;0;0
865;99472017;34;45;3;"91450AZ0080035-02";"2017-12-31";91450;0;100;100
1000;11292018;34;45;1;"19722NM0010001-02";"2018-12-31";19722;0;0;0
595;108272017;34;18;1;"94529WI0220038-01";"2017-12-31";94529;0;0;0
375;14512018;34;27;1;"20129IL0330059-01";"2018-12-31";20129;0;20;0
540;80412017;34;45;3;"66252TX0050001-00";"2017-12-31";66252;0;100;0
620;44952018;34;27;1;"36239KY1140035-06";"2018-12-31";36239;0;10;0
785;40392018;238;45;2;"36096IL0810111-00";"2018-12-31";36096;0;0;0
1030;96232017;238;45;3;"87571OK0460011-04";"2017-12-31";87571;0;0;0
420;74972018;238;45;1;"60536SD0020029-02";"2018-12-31";60536;0;0;0
795;16432018;34;45;3;"20129IL0330060-06";"2018-12-31";20129;0;100;60
415;38562017;34;36;2;"33602TX0770087-00";"2017-12-31";33602;0;0;0
250;44782017;34;36;2;"36239KY1130005-05";"2017-12-31";36239;0;0;0
225;3842018;238;45;2;"11512NC0140003-00";"2018-12-31";11512;0;0;0
865;78382018;238;45;2;"66252TX0030004-02";"2018-12-31";66252;0;0;25
480;46922017;238;45;2;"37833WI0540010-01";"2017-12-31";37833;0;0;0
395;108402018;34;18;1;"94529WI0240021-01";"2018-12-31";94529;0;0;2000
795;67482018;34;27;1;"53882IL0040008-01";"2018-12-31";53882;0;20;0
790;16472018;34;27;1;"20129IL0330064-01";"2018-12-31";20129;0;50;60
450;46912018;238;45;1;"37833WI0540010-01";"2018-12-31";37833;0;0;0
5;46912018;238;45;2;"37833WI0540010-01";"2018-12-31";37833;0;0;0
865;46912018;238;45;2;"37833WI0540010-01";"2018-12-31";37833;0;0;30
1055;109072018;34;45;3;"95185VA0500008-00";"2018-12-31";95185;0;100;0
440;99172017;238;45;2;"90714MS0010005-04";"2017-12-31";90714;0;0;0
575;72082017;34;45;3;"56503FL2610001-03";"2017-12-31";56503;0;100;0
540;13792018;238;45;2;"20129IL0310123-01";"2018-12-31";20129;0;0;0
1030;79132017;238;45;3;"66252TX0030004-02";"2017-12-31";66252;0;0;0
395;10292017;238;45;3;"16842FL0070128-03";"2017-12-31";16842;0;0;0
795;111502017;238;45;2;"96751NH0150027-06";"2017-12-31";96751;0;0;20
770;111072017;207;36;1;"96751NH0150022-01";"2017-12-31";96751;0;0;0
790;111072017;34;45;3;"96751NH0150022-01";"2017-12-31";96751;0;100;0
1000;82832018;34;45;3;"70194PA0540001-00";"2018-12-31";70194;0;100;0
450;112662018;238;45;2;"98185MI0440011-03";"2018-12-31";98185;0;0;0
645;1972018;34;27;1;"11512NC0100028-03";"2018-12-31";11512;0;0;0
440;52082017;238;45;3;"40047MI0070001-00";"2017-12-31";40047;0;0;0
225;58132018;34;45;3;"41921VA0020003-01";"2018-12-31";41921;0;100;0
1055;52352017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
640;38522017;238;45;3;"33602TX0770078-02";"2017-12-31";33602;0;0;35
415;21442018;68;36;1;"22444PA0010043-00";"2018-12-31";22444;250;0;0
640;71372018;238;45;2;"54192IN0010016-02";"2018-12-31";54192;0;0;60
540;78812017;238;45;1;"66252TX0030004-02";"2017-12-31";66252;0;0;0
225;65312017;34;36;2;"49046GA0420043-01";"2017-12-31";49046;0;0;0
375;38002018;34;27;1;"33602TX0460692-03";"2018-12-31";33602;0;40;0
175;98652017;238;45;2;"89942GA0060004-01";"2017-12-31";89942;0;0;0
820;76062017;238;45;1;"60612HI0110009-01";"2017-12-31";60612;0;0;0
255;37812017;34;36;2;"33602TX0460274-03";"2017-12-31";33602;0;0;0
165;51762017;238;45;3;"40047MI0070001-00";"2017-12-31";40047;0;0;0
190;28342018;34;45;3;"28856IN0180003-00";"2018-12-31";28856;0;0;2
15;52772017;238;45;2;"40047MI0070001-00";"2017-12-31";40047;0;0;0
165;82642017;238;45;2;"67243LA0100009-01";"2017-12-31";67243;0;0;0
790;32122017;34;27;1;"29698MI0540001-00";"2017-12-31";29698;0;30;30
735;28312018;34;45;1;"28162OH0090052-00";"2018-12-31";28162;0;0;0
595;111732018;238;45;3;"96751NH0150027-06";"2018-12-31";96751;0;0;0
420;113672017;34;27;1;"99248TN0060001-01";"2017-12-31";99248;0;50;0
735;49112017;34;45;3;"38166WI0180012-06";"2017-12-31";38166;0;0;0
225;46512018;238;45;2;"37833WI0510083-06";"2018-12-31";37833;0;0;0
450;672017;238;45;2;"11269WY0080014-00";"2017-12-31";11269;0;0;0
275;109722017;34;45;1;"96667ME0260012-03";"2017-12-31";96667;0;50;1
275;109722017;34;45;3;"96667ME0260012-03";"2017-12-31";96667;0;100;1
790;82572018;34;27;3;"67243LA0090009-03";"2018-12-31";67243;0;50;0
540;82572018;34;27;1;"67243LA0090009-03";"2018-12-31";67243;0;50;0
735;68012018;34;45;3;"54192IN0010010-00";"2018-12-31";54192;0;100;0
990;110732017;238;45;2;"96751NH0150022-01";"2017-12-31";96751;0;0;0
450;88492017;238;45;2;"75293AR1230002-00";"2017-12-31";75293;0;0;0
255;48312017;207;18;1;"38166WI0150005-00";"2017-12-31";38166;0;0;0
440;82512017;238;45;3;"67243LA0090005-00";"2017-12-31";67243;0;0;0
820;50162018;238;45;2;"38345WI0080018-03";"2018-12-31";38345;0;0;0
225;50162018;238;45;2;"38345WI0080018-03";"2018-12-31";38345;0;0;0
625;97402017;34;45;3;"89942GA0060004-01";"2017-12-31";89942;0;100;0
395;80582018;34;45;3;"66252TX0050003-04";"2018-12-31";66252;0;100;0
785;21262018;153;36;1;"22444PA0010043-00";"2018-12-31";22444;250;0;0
820;43262018;238;45;1;"36096IL0990168-02";"2018-12-31";36096;0;0;0
400;96802018;238;45;2;"87698OK0090005-01";"2018-12-31";87698;0;0;0
15;37932018;238;45;2;"33602TX0460570-01";"2018-12-31";33602;0;0;0
835;52222017;238;45;3;"40047MI0070001-00";"2017-12-31";40047;0;0;0
395;113772017;238;45;2;"99248TN0060001-01";"2017-12-31";99248;0;0;0
190;92902017;51;18;3;"83502GA0020003-01";"2017-12-31";83502;0;0;2
375;33842017;238;45;1;"30751MT0550012-02";"2017-12-31";30751;0;0;0
85;18522018;34;45;3;"20507VA1410019-01";"2018-12-31";20507;0;100;0
450;51462017;238;45;1;"39520KS0010003-01";"2017-12-31";39520;0;0;0
640;30402017;238;45;2;"29418TX0140002-04";"2017-12-31";29418;0;0;35
625;31892017;238;45;2;"29698MI0540001-00";"2017-12-31";29698;0;0;0
135;34112017;238;45;2;"30751MT0550012-02";"2017-12-31";30751;0;0;10
350;37512017;34;27;1;"32753MO0780020-01";"2017-12-31";32753;0;30;100
785;44122018;34;45;3;"36194FL0140005-04";"2018-12-31";36194;0;100;0
400;38532017;34;27;3;"33602TX0770081-01";"2017-12-31";33602;0;50;0
1035;103882017;238;36;2;"91762NJ0070093-00";"2017-12-31";91762;0;0;0
880;30872018;34;27;1;"29418TX0140002-04";"2018-12-31";29418;0;20;0
10;23942018;238;45;1;"25268KS0020001-01";"2018-12-31";25268;0;0;0
710;38502017;34;27;3;"33602TX0770036-05";"2017-12-31";33602;0;50;0
640;42202018;34;27;1;"36096IL0990141-00";"2018-12-31";36096;0;50;0
140;49672017;34;45;3;"38166WI0180012-06";"2017-12-31";38166;0;0;0
375;88552018;34;45;3;"76168DE0410013-05";"2018-12-31";76168;0;100;0
795;99472017;34;45;3;"91450AZ0080035-02";"2017-12-31";91450;0;100;60
490;39492017;238;45;3;"33602TX0780065-02";"2017-12-31";33602;0;0;0
350;23152018;34;27;3;"23603MT0300002-00";"2018-12-31";23603;0;75;180
510;80412017;238;45;1;"66252TX0050001-00";"2017-12-31";66252;0;0;0
290;113702017;238;45;2;"99248TN0060001-01";"2017-12-31";99248;0;0;0
360;79452017;238;45;2;"66252TX0030004-02";"2017-12-31";66252;0;0;0
585;61892018;34;45;3;"41921VA0020029-03";"2018-12-31";41921;0;100;0
865;82462018;34;27;1;"67243LA0090004-00";"2018-12-31";67243;0;50;0
625;4952017;34;27;3;"14002TN0190070-00";"2017-12-31";14002;0;50;0
700;66982017;238;45;2;"52697WI0010002-00";"2017-12-31";52697;0;0;0
5;95522017;238;45;3;"87571OK0350035-02";"2017-12-31";87571;0;0;0
565;11132018;238;45;2;"19636LA0590003-05";"2018-12-31";19636;0;0;0
895;11132018;34;27;3;"19636LA0590003-05";"2018-12-31";19636;0;40;0
1035;23032018;238;45;2;"23603MT0300002-00";"2018-12-31";23603;0;0;0
15;50552018;238;45;1;"39424OR1460006-00";"2018-12-31";39424;0;0;0
595;37872017;238;45;1;"33602TX0460322-03";"2017-12-31";33602;0;0;0
490;46922017;34;45;3;"37833WI0540010-01";"2017-12-31";37833;0;100;0
1030;82522018;51;36;1;"67243LA0090007-06";"2018-12-31";67243;0;0;0
645;82522018;34;27;3;"67243LA0090007-06";"2018-12-31";67243;0;50;0
490;37842017;34;45;3;"33602TX0460274-03";"2017-12-31";33602;0;100;0
235;55992018;34;45;3;"41921VA0020002-03";"2018-12-31";41921;0;100;0
30;93072017;238;45;3;"83761GA0040022-02";"2017-12-31";83761;0;0;0
835;95082017;238;45;3;"87571OK0350027-05";"2017-12-31";87571;0;0;0
360;95082017;34;36;2;"87571OK0350027-05";"2017-12-31";87571;0;0;0
80;112662018;238;45;2;"98185MI0440011-03";"2018-12-31";98185;0;0;0
190;113212017;238;45;3;"98185MI0550001-00";"2017-12-31";98185;0;0;0
375;111532017;34;45;3;"96751NH0150027-06";"2017-12-31";96751;0;100;0
865;48692018;207;18;1;"38166WI0180012-06";"2018-12-31";38166;0;0;30
1015;38522017;238;45;1;"33602TX0770078-02";"2017-12-31";33602;0;0;0
15;38522017;238;45;3;"33602TX0770078-02";"2017-12-31";33602;0;0;0
75;110682017;34;45;3;"96751NH0150022-01";"2017-12-31";96751;0;0;0
765;38672017;238;45;3;"33602TX0770102-02";"2017-12-31";33602;0;0;0
350;105222018;34;27;2;"91762NJ0070093-00";"2018-12-31";91762;0;50;0
265;33472017;34;27;1;"30613MO0560001-00";"2017-12-31";30613;0;50;0
275;112232018;238;45;2;"96751NH0160008-00";"2018-12-31";96751;0;0;1
415;48922018;34;45;3;"38166WI0180012-06";"2018-12-31";38166;0;100;0
420;41042017;34;27;1;"36096IL0990040-05";"2017-12-31";36096;0;30;0
590;71592018;238;45;3;"54192IN0010016-02";"2018-12-31";54192;0;0;0
785;25922018;34;45;3;"27248TX0010008-02";"2018-12-31";27248;0;100;0
70;49032017;207;18;1;"38166WI0180012-06";"2017-12-31";38166;0;0;0
820;23622018;238;45;3;"23603MT0300002-00";"2018-12-31";23603;0;0;0
190;111842018;238;45;3;"96751NH0150027-06";"2018-12-31";96751;0;0;0
255;82642017;34;27;1;"67243LA0100009-01";"2017-12-31";67243;0;60;0
5;82642017;238;45;1;"67243LA0100009-01";"2017-12-31";67243;0;0;0
775;38322018;34;27;1;"33602TX0460722-01";"2018-12-31";33602;0;50;0
480;412017;34;27;3;"11269WY0080014-00";"2017-12-31";11269;0;25;0
275;65502017;51;36;1;"49046GA0420043-01";"2017-12-31";49046;0;0;1
700;44762017;34;27;3;"36239KY1130005-05";"2017-12-31";36239;0;30;0
775;45922017;238;45;2;"37833WI0380063-01";"2017-12-31";37833;0;0;0
1055;67992018;238;45;2;"54192IN0010010-00";"2018-12-31";54192;0;0;0
30;82502018;34;27;3;"67243LA0090004-03";"2018-12-31";67243;0;50;0
190;82502018;34;9;1;"67243LA0090004-03";"2018-12-31";67243;0;0;2
785;84922017;34;18;1;"70893GA0010009-04";"2017-12-31";70893;0;0;0
785;84922017;34;45;3;"70893GA0010009-04";"2017-12-31";70893;0;100;0
895;4922017;34;27;3;"14002TN0190070-00";"2017-12-31";14002;0;50;0
990;28312018;238;45;2;"28162OH0090052-00";"2018-12-31";28162;0;0;0
900;38352017;34;36;2;"33602TX0470295-01";"2017-12-31";33602;0;0;0
865;31972017;34;45;3;"29698MI0540001-00";"2017-12-31";29698;0;100;45
900;28032018;238;45;2;"28162OH0060072-00";"2018-12-31";28162;0;0;0
235;60082018;238;45;2;"41921VA0020009-01";"2018-12-31";41921;0;0;0
420;55322018;238;45;2;"41047OH0010019-04";"2018-12-31";41047;0;0;0
330;52172017;34;27;1;"40047MI0070001-00";"2017-12-31";40047;0;20;30
330;25232017;238;45;2;"27248TX0010005-00";"2017-12-31";27248;0;0;35
770;11152018;238;45;2;"19722NM0010001-02";"2018-12-31";19722;0;0;1
190;65222018;34;18;3;"48786MO0160002-00";"2018-12-31";48786;0;0;0
1055;35972018;34;27;1;"31274WV0480009-01";"2018-12-31";31274;0;10;0
875;27972018;238;45;2;"28162OH0060068-01";"2018-12-31";28162;0;0;0
645;29102018;238;45;2;"29418TX0140002-04";"2018-12-31";29418;0;0;0
415;37902017;238;45;2;"33602TX0460322-03";"2017-12-31";33602;0;0;0
85;111792017;238;45;2;"96751NH0150027-06";"2017-12-31";96751;0;0;0
400;38492017;34;27;1;"33602TX0770036-05";"2017-12-31";33602;0;20;0
875;28102018;34;27;3;"28162OH0060072-00";"2018-12-31";28162;0;20;0
620;96062017;238;45;1;"87571OK0350035-02";"2017-12-31";87571;0;0;0
435;52222017;34;27;1;"40047MI0070001-00";"2017-12-31";40047;0;20;0
790;98352017;238;45;2;"89942GA0060004-01";"2017-12-31";89942;0;0;20
225;56172018;34;27;1;"41921VA0020002-03";"2018-12-31";41921;0;50;0
330;112632017;34;18;1;"98185MI0440006-00";"2017-12-31";98185;0;0;30
85;46492018;238;45;3;"37833WI0510083-06";"2018-12-31";37833;0;0;0
620;38022018;34;36;2;"33602TX0460696-06";"2018-12-31";33602;0;0;0
225;52162017;238;36;1;"40047MI0070001-00";"2017-12-31";40047;65;0;0
350;69472018;34;45;3;"54192IN0010012-02";"2018-12-31";54192;0;100;100
900;104342017;34;45;3;"91762NJ0070093-00";"2017-12-31";91762;0;100;0
135;41782017;34;36;2;"36096IL0990056-00";"2017-12-31";36096;0;0;25
235;38342018;34;27;1;"33602TX0460722-01";"2018-12-31";33602;0;50;0
335;38082018;34;27;1;"33602TX0460722-01";"2018-12-31";33602;0;50;2
1030;44112018;238;45;2;"36194FL0130003-01";"2018-12-31";36194;0;0;0
825;87752017;238;45;2;"74917MI0010003-01";"2017-12-31";74917;0;0;0
10;88552018;34;45;3;"76168DE0410013-05";"2018-12-31";76168;0;100;0
830;39492017;238;45;1;"33602TX0780065-02";"2017-12-31";33602;0;0;1
375;45802017;238;45;2;"37651MI0150012-00";"2017-12-31";37651;0;0;0
220;80412017;51;36;1;"66252TX0050001-00";"2017-12-31";66252;0;0;0
640;33782017;238;45;3;"30751MT0550012-02";"2017-12-31";30751;0;0;0
865;40392018;238;45;2;"36096IL0810111-00";"2018-12-31";36096;0;0;0
765;28162018;34;27;1;"28162OH0090052-00";"2018-12-31";28162;0;10;90
835;52022017;238;45;1;"40047MI0070001-00";"2017-12-31";40047;0;0;0
420;10142017;34;27;1;"16842FL0070128-03";"2017-12-31";16842;0;20;0
440;93502017;238;45;1;"83761GA0040022-02";"2017-12-31";83761;0;0;0
255;110742017;238;45;2;"96751NH0150022-01";"2017-12-31";96751;0;0;0
400;46622018;34;45;3;"37833WI0510083-06";"2018-12-31";37833;0;100;0
1000;91822017;34;45;3;"81413WI0470003-03";"2017-12-31";81413;0;100;0
540;51052017;238;45;2;"39520KS0010003-01";"2017-12-31";39520;0;0;0
220;46922017;34;45;3;"37833WI0540010-01";"2017-12-31";37833;0;100;0
350;82452017;34;36;3;"67243LA0090004-00";"2017-12-31";67243;0;0;0
165;38572017;238;45;3;"33602TX0770087-00";"2017-12-31";33602;0;0;0
10;23462018;238;45;2;"23603MT0300002-00";"2018-12-31";23603;0;0;0
825;40372018;34;27;1;"36096IL0810111-00";"2018-12-31";36096;0;40;1
595;8842017;238;45;2;"14609WY0020001-00";"2017-12-31";14609;0;0;0
480;21712018;34;45;3;"22444PA0010047-00";"2018-12-31";22444;0;100;0
900;10232017;238;36;1;"16842FL0070128-03";"2017-12-31";16842;20;0;0
830;84102017;34;45;3;"70893GA0010008-05";"2017-12-31";70893;0;100;1
235;27982018;238;45;2;"28162OH0060068-01";"2018-12-31";28162;0;0;0
710;98132017;238;45;2;"89942GA0060004-01";"2017-12-31";89942;0;0;0
